tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter
2024-12-16 00:00:00,600900.SH,长江电力,公用事业,7164.2941472448,0.97,剔除,3.062302006335793,1.671309192200554
2024-12-16 00:00:00,601601.SH,中国太保,金融,3252.6374459355006,0.973,剔除,-4.35643564356436,-4.181184668989546
2024-12-16 00:00:00,600048.SH,保利发展,房地产,1137.19212471,0.722,剔除,-3.7487335359675744,-5.081300813008127
2024-12-16 00:00:00,000002.SZ,万科A,房地产,981.8973894633,0.65,剔除,-2.25653206650831,-7.015457788347201
2024-12-16 00:00:00,600674.SH,川投能源,公用事业,845.7442846580001,0.564,剔除,1.8192488262910977,1.6666666666666385
2024-12-16 00:00:00,002128.SZ,电投能源,材料,455.71189112689996,1.1,剔除,0.743310208126835,-2.9455081001472982
2024-12-16 00:00:00,600642.SH,申能股份,公用事业,445.362615516,0.677,剔除,2.708803611738153,2.1396396396396344
2024-12-16 00:00:00,600873.SH,梅花生物,日常消费,305.24839625,0.873,剔除,1.0387157695939564,-0.9267840593141674
2024-12-16 00:00:00,600704.SH,物产中大,工业,274.686518691,0.667,剔除,-1.6728624535315983,-2.6465028355387554
2024-12-16 00:00:00,600801.SH,华新水泥,材料,256.7559626515,0.807,剔除,-3.891050583657585,-3.6363636363636376
2024-12-16 00:00:00,600808.SH,马钢股份,材料,211.4914070178,0.677,剔除,-0.36496350364964014,16.981132075471717
2024-12-16 00:00:00,002003.SZ,伟星股份,可选消费,150.08543144520002,0.995,剔除,1.9857029388403502,8.034321372854913
2024-12-16 00:00:00,002030.SZ,达安基因,医疗保健,88.83813382560001,0.755,剔除,-3.65296803652968,-3.2761310452418146
2024-12-16 00:00:00,002110.SZ,三钢闽光,材料,84.8245378348,0.918,剔除,-8.947368421052637,-7.821229050279355
2024-12-16 00:00:00,600389.SH,江山股份,材料,67.43979,0.404,剔除,0.5780346820809301,-3.3121019108280247
2024-12-16 00:00:00,002367.SZ,康力电梯,工业,59.82908540630001,0.406,剔除,-0.7947019867549754,-5.373525557011815
2024-12-16 00:00:00,600479.SH,千金药业,医疗保健,47.1908791221,0.526,剔除,-3.46921075455332,-1.7040358744394468
2024-12-16 00:00:00,000789.SZ,万年青,材料,43.857393305,0.349,剔除,-1.7857142857142683,-5.244122965641962
2024-12-16 00:00:00,603886.SH,元祖股份,日常消费,36.696,0.372,剔除,4.297407912687579,-3.0363036303630464
2024-12-16 00:00:00,002443.SZ,金洲管道,材料,32.89784486400001,0.405,剔除,-1.8633540372670843,-3.46456692913385
2024-12-16 00:00:00,601318.SH,中国平安,金融,9673.2766232384,,纳入,-3.1187306219223054,-2.0841086713807244
2024-12-16 00:00:00,601658.SH,邮储银行,金融,5453.85918209,,纳入,-0.9009009009009028,0.1848428835489857
2024-12-16 00:00:00,601919.SH,中远海控,工业,2343.0493573579997,,纳入,3.745583038869249,1.4716187806587344
2024-12-16 00:00:00,000895.SZ,双汇发展,日常消费,904.9695088356,,纳入,1.5947102294826987,1.9584802193497897
2024-12-16 00:00:00,601825.SH,沪农商行,金融,793.7377778235001,,纳入,1.9826517967781898,4.161412358133676
2024-12-16 00:00:00,601838.SH,成都银行,金融,656.069196255,,纳入,1.7890191239975373,0.12453300124533051
2024-12-16 00:00:00,600256.SH,广汇能源,能源,458.9462842161,,纳入,-1.9635343618513268,-2.288984263233196
2024-12-16 00:00:00,601168.SH,西部矿业,材料,390.0971,,纳入,-2.2102747909199305,-2.9841656516443438
2024-12-16 00:00:00,601963.SH,重庆银行,金融,331.4738152476,,纳入,1.4893617021276562,0.8620689655172376
2024-12-16 00:00:00,600548.SH,深高速,工业,272.3782137174,,纳入,0.7258064516129092,2.5619834710743694
2024-12-16 00:00:00,000429.SZ,粤高速A,工业,267.62318412800005,,纳入,6.135986733001664,7.817589576547235
2024-12-16 00:00:00,000937.SZ,冀中能源,能源,235.33422021,,纳入,-0.7451564828613866,-2.3112480739599484
2024-12-16 00:00:00,002563.SZ,森马服饰,可选消费,193.166264472,,纳入,2.5751072961373245,1.6901408450704203
2024-12-16 00:00:00,002867.SZ,周大生,可选消费,156.717455895,,纳入,5.301914580265099,3.5161744022503383
2024-12-16 00:00:00,600729.SH,重庆百货,可选消费,140.84306036689998,,纳入,7.824620573355823,-1.1042546281260113
