tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter
2024-12-16 00:00:00,600585.SH,海螺水泥,材料,1312.6372488183001,1.89,剔除,-2.862745098039221,-7.583301417081579
2024-12-16 00:00:00,600377.SH,宁沪高速,工业,741.556432,2.176,剔除,4.175513092710559,1.615168539325862
2024-12-16 00:00:00,600801.SH,华新水泥,材料,256.7559626515,1.396,剔除,-3.891050583657585,-3.6363636363636376
2024-12-16 00:00:00,600808.SH,马钢股份,材料,211.4914070178,1.172,剔除,-0.36496350364964014,16.981132075471717
2024-12-16 00:00:00,600325.SH,华发股份,房地产,178.3394571168,1.584,剔除,-0.6134969325153117,-9.1867469879518
2024-12-16 00:00:00,600782.SH,新钢股份,材料,117.9619555875,1.701,剔除,-6.716417910447747,-8.18414322250639
2024-12-16 00:00:00,600395.SH,盘江股份,能源,112.2684819562,1.139,剔除,-3.1481481481481333,-5.313092979127109
2024-12-16 00:00:00,600757.SH,长江传媒,通讯服务,109.4712546246,0.963,剔除,-0.44150110375277274,-0.22123893805310324
2024-12-16 00:00:00,688606.SH,奥泰生物,医疗保健,53.990262255,0.814,剔除,-1.1611030478955175,-6.82905611135276
2024-12-16 00:00:00,600479.SH,千金药业,医疗保健,47.1908791221,1.049,剔除,-3.46921075455332,-1.7040358744394468
2024-12-16 00:00:00,601166.SH,兴业银行,金融,3785.0777735662,,纳入,-1.7259978425027023,2.0385674931129527
2024-12-16 00:00:00,601919.SH,中远海控,工业,2343.0493573579997,,纳入,3.745583038869249,1.4716187806587344
2024-12-16 00:00:00,600919.SH,江苏银行,金融,1688.3218505959996,,纳入,0.4366812227074135,2.4070021881837933
2024-12-16 00:00:00,601229.SH,上海银行,金融,1224.6156055857998,,纳入,-0.3468208092485714,2.9726516052318797
2024-12-16 00:00:00,601825.SH,沪农商行,金融,793.7377778235001,,纳入,1.9826517967781898,4.161412358133676
2024-12-16 00:00:00,600256.SH,广汇能源,能源,458.9462842161,,纳入,-1.9635343618513268,-2.288984263233196
2024-12-16 00:00:00,603565.SH,中谷物流,工业,200.3460200262,,纳入,0.10493179433366251,6.209850107066384
2024-12-16 00:00:00,600729.SH,重庆百货,可选消费,140.84306036689998,,纳入,7.824620573355823,-1.1042546281260113
2024-12-16 00:00:00,600123.SH,兰花科创,能源,133.6608,,纳入,0.7838745800671898,-1.7006802721088454
2024-12-16 00:00:00,603519.SH,立霸股份,可选消费,37.28589746,,纳入,0.7194244604316724,-10.365853658536583
2023-12-11 00:00:00,600048.SH,保利发展,房地产,1150.3596124698,1.036,剔除,-3.514056224899609,4.196519959058342
2023-12-11 00:00:00,601216.SH,君正集团,材料,319.800859081,1.81,剔除,-1.813471502590669,1.8716577540106805
2023-12-11 00:00:00,600873.SH,梅花生物,日常消费,279.0367944696,1.572,剔除,1.6077170418006492,-0.6295907660020972
2023-12-11 00:00:00,603156.SH,养元饮品,日常消费,259.80583608,2.571,剔除,-5.478821362799247,-5.835667600373484
2023-12-11 00:00:00,600383.SH,金地集团,房地产,216.700011456,0.842,剔除,-6.250000000000011,-5.295315682281066
2023-12-11 00:00:00,600376.SH,首开股份,房地产,81.5142616472,0.978,剔除,-8.139534883720911,0.0
2023-12-11 00:00:00,601515.SH,东峰集团,材料,73.3498885154,1.076,剔除,-3.1630170316301887,-0.9900990099009799
2023-12-11 00:00:00,603587.SH,地素时尚,可选消费,63.062727852200005,0.892,剔除,-3.5766423357664223,1.7977528089887507
2023-12-11 00:00:00,600681.SH,百川能源,公用事业,54.438705285999994,0.885,剔除,-2.6378896882494063,1.477832512315258
2023-12-11 00:00:00,600261.SH,阳光照明,可选消费,46.34361877419999,1.027,剔除,-6.388888888888888,-0.5830903790087438
2023-12-11 00:00:00,600015.SH,华夏银行,金融,927.8403296844,,纳入,-1.018675721561968,0.528169014084523
2023-12-11 00:00:00,601699.SH,潞安环能,能源,674.26363368,,纳入,0.1777777777777656,5.529522024367384
2023-12-11 00:00:00,601077.SH,渝农商行,金融,474.7226,,纳入,0.23980815347719453,1.2195121951219523
2023-12-11 00:00:00,600546.SH,山煤国际,能源,370.32280695199995,,纳入,-0.26695141484250895,4.266211604095549
2023-12-11 00:00:00,600901.SH,江苏金租,金融,215.2178312973,,纳入,0.7952286282306265,1.8404907975460238
2023-12-11 00:00:00,600373.SH,中文传媒,通讯服务,202.4465196186,,纳入,8.260869565217366,6.001446131597987
2023-12-11 00:00:00,600997.SH,开滦股份,能源,126.54764812469999,,纳入,4.8684210526315885,5.882352941176472
2023-12-11 00:00:00,600461.SH,洪城环境,公用事业,101.7958657569,,纳入,4.489337822671158,2.127659574468077
2023-12-11 00:00:00,601339.SH,百隆东方,可选消费,80.4,,纳入,-0.9242144177449063,0.5791505791505891
2023-12-11 00:00:00,688606.SH,奥泰生物,医疗保健,62.7825090745,,纳入,1.7343268242548726,1.1056996182703616
