,IC,RankIC,RR
20241101,,,
20241104,,,
20241105,,,
20241106,,,
20241107,,,
20241108,,,
20241111,,,
20241112,,,
20241113,,,
20241114,,,
20241115,,,
20241118,,,
20241119,,,
20241120,,,
20241121,,,
20241122,,,
20241125,,,
20241126,,,
20241127,,,
20241128,,,
20241129,,,
20241202,,,
20241203,,,
20241204,,,
20241205,,,
20241206,,,
20241209,,,
20241210,,,
20241211,,,
20241212,,,
20241213,,,
20241216,,,
20241217,,,
20241218,,,
20241219,,,
20241220,,,
20241223,,,
20241224,,,
20241225,,,
20241226,,,
20241227,,,
20241230,,,
20241231,,,
20250102,,,
20250103,,,
20250106,,,
20250107,,,
20250108,,,
20250109,,,
20250110,,,
20250113,,,
20250114,,,
20250115,,,
20250116,,,
20250117,,,
20250120,,,
20250121,,,
20250122,,,
20250123,,,
20250124,,,
20250127,0.32731108368721556,0.45016666416734996,0.025453160419330885
20250205,0.46662978688922113,0.6055766915580912,0.06225483583151935
20250206,,,
20250207,,,
20250210,0.17630334074533371,0.1561568863702981,0.024674811130920446
20250211,,,
20250212,,,
20250213,,,
20250214,,,
20250217,0.0610629390311197,-0.007206649318255529,0.0076343254480994395
20250218,,,
20250219,,,
20250220,,,
20250221,,,
20250224,-0.10247669807179768,-0.22055491252180073,-0.018442880351385596
20250225,,,
20250226,,,
20250227,,,
20250228,,,
20250303,0.18341482324730451,0.1831450535917381,0.028442762851105592
20250304,,,
20250305,,,
20250306,,,
20250307,,,
20250310,-0.07565331024201193,-0.1799866656834357,-0.008379100921143866
20250311,,,
20250312,,,
20250313,,,
20250314,,,
20250317,-0.28091364197368024,-0.4754511498768401,-0.04861006847890491
20250318,,,
20250319,,,
20250320,,,
20250321,,,
20250324,-0.2305061961665574,-0.3074153726939294,-0.026412409432324008
20250325,,,
20250326,,,
20250327,,,
20250328,,,
20250331,-0.24022073603892127,-0.3720713662161451,-0.039638488010034875
20250401,,,
20250402,,,
20250403,,,
20250407,0.051386102598784136,-0.05396068389204277,0.005184406945600094
20250408,,,
20250409,,,
20250410,,,
20250411,,,
20250414,0.00781367390345542,-0.010571318122409887,0.0037433427903964187
20250415,,,
20250416,,,
20250417,,,
20250418,,,
20250421,-0.11803713866422727,-0.19864595859234746,-0.01966716812469611
20250422,,,
20250423,,,
20250424,,,
20250425,,,
