date,000001.SZ,000002.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000011.SZ,000012.SZ
2025-01-21,True,True,True,True,True,True,True,True
2025-01-22,False,False,False,False,False,False,False,False
2025-01-23,False,False,False,False,False,False,False,False
2025-01-24,False,False,False,False,False,False,False,False
2025-01-27,True,True,True,True,True,True,True,True
2025-02-05,True,True,True,True,True,True,True,True
2025-02-06,False,False,False,False,False,False,False,False
2025-02-07,False,False,False,False,False,False,False,False
2025-02-10,True,True,True,True,True,True,True,True
2025-02-11,False,False,False,False,False,False,False,False
2025-02-12,False,False,False,False,False,False,False,False
2025-02-13,False,False,False,False,False,False,False,False
2025-02-14,False,False,False,False,False,False,False,False
2025-02-17,True,True,True,True,True,True,True,True
2025-02-18,False,False,False,False,False,False,False,False
2025-02-19,False,False,False,False,False,False,False,False
2025-02-20,False,False,False,False,False,False,False,False
2025-02-21,False,False,False,False,False,False,False,False
2025-02-24,True,True,True,True,True,True,True,True
2025-02-25,False,False,False,False,False,False,False,False
2025-02-26,False,False,False,False,False,False,False,False
2025-02-27,False,False,False,False,False,False,False,False
2025-02-28,False,False,False,False,False,False,False,False
2025-03-03,True,True,True,True,True,True,True,True
2025-03-04,False,False,False,False,False,False,False,False
2025-03-05,False,False,False,False,False,False,False,False
2025-03-06,False,False,False,False,False,False,False,False
2025-03-07,False,False,False,False,False,False,False,False
2025-03-10,True,True,True,True,True,True,True,True
2025-03-11,False,False,False,False,False,False,False,False
2025-03-12,False,False,False,False,False,False,False,False
2025-03-13,False,False,False,False,False,False,False,False
2025-03-14,False,False,False,False,False,False,False,False
2025-03-17,True,True,True,True,True,True,True,True
2025-03-18,False,False,False,False,False,False,False,False
2025-03-19,False,False,False,False,False,False,False,False
2025-03-20,False,False,False,False,False,False,False,False
2025-03-21,False,False,False,False,False,False,False,False
2025-03-24,True,True,True,True,True,True,True,True
2025-03-25,False,False,False,False,False,False,False,False
2025-03-26,False,False,False,False,False,False,False,False
2025-03-27,False,False,False,False,False,False,False,False
2025-03-28,False,False,False,False,False,False,False,False
2025-03-31,True,True,True,True,True,True,True,True
2025-04-01,False,False,False,False,False,False,False,False
2025-04-02,False,False,False,False,False,False,False,False
2025-04-03,False,False,False,False,False,False,False,False
2025-04-07,True,True,True,True,True,True,True,True
2025-04-08,False,False,False,False,False,False,False,False
2025-04-09,False,False,False,False,False,False,False,False
2025-04-10,False,False,False,False,False,False,False,False
2025-04-11,False,False,False,False,False,False,False,False
2025-04-14,True,True,True,True,True,True,True,True
2025-04-15,False,False,False,False,False,False,False,False
2025-04-16,False,False,False,False,False,False,False,False
2025-04-17,False,False,False,False,False,False,False,False
2025-04-18,False,False,False,False,False,False,False,False
2025-04-21,True,True,True,True,True,True,True,True
2025-04-22,False,False,False,False,False,False,False,False
2025-04-23,False,False,False,False,False,False,False,False
2025-04-24,False,False,False,False,False,False,False,False
2025-04-25,False,False,False,False,False,False,False,False
2025-04-28,True,True,True,True,True,True,True,True
2025-04-29,False,False,False,False,False,False,False,False
2025-04-30,False,False,False,False,False,False,False,False
2025-05-06,True,True,True,True,True,True,True,True
2025-05-07,False,False,False,False,False,False,False,False
2025-05-08,False,False,False,False,False,False,False,False
2025-05-09,False,False,False,False,False,False,False,False
2025-05-12,True,True,True,True,True,True,True,True
2025-05-13,False,False,False,False,False,False,False,False
2025-05-14,False,False,False,False,False,False,False,False
2025-05-15,False,False,False,False,False,False,False,False
2025-05-16,False,False,False,False,False,False,False,False
2025-05-19,True,True,True,True,True,True,True,True
2025-05-20,False,False,False,False,False,False,False,False
2025-05-21,False,False,False,False,False,False,False,False
2025-05-22,False,False,False,False,False,False,False,False
2025-05-23,False,False,False,False,False,False,False,False
2025-05-26,True,True,True,True,True,True,True,True
2025-05-27,False,False,False,False,False,False,False,False
2025-05-28,False,False,False,False,False,False,False,False
2025-05-29,False,False,False,False,False,False,False,False
2025-05-30,False,False,False,False,False,False,False,False
2025-06-03,True,True,True,True,True,True,True,True
2025-06-04,False,False,False,False,False,False,False,False
2025-06-05,False,False,False,False,False,False,False,False
2025-06-06,False,False,False,False,False,False,False,False
2025-06-09,True,True,True,True,True,True,True,True
2025-06-10,False,False,False,False,False,False,False,False
