,IC,RankIC,RR
20241101,,,
20241104,,,
20241105,,,
20241106,,,
20241107,,,
20241108,,,
20241111,,,
20241112,,,
20241113,,,
20241114,,,
20241115,,,
20241118,,,
20241119,,,
20241120,,,
20241121,,,
20241122,,,
20241125,,,
20241126,,,
20241127,,,
20241128,,,
20241129,,,
20241202,,,
20241203,,,
20241204,,,
20241205,,,
20241206,,,
20241209,,,
20241210,,,
20241211,,,
20241212,,,
20241213,,,
20241216,,,
20241217,,,
20241218,,,
20241219,,,
20241220,,,
20241223,,,
20241224,,,
20241225,,,
20241226,,,
20241227,,,
20241230,,,
20241231,,,
20250102,,,
20250103,,,
20250106,,,
20250107,,,
20250108,,,
20250109,,,
20250110,,,
20250113,,,
20250114,,,
20250115,,,
20250116,,,
20250117,,,
20250120,,,
20250121,,,
20250122,,,
20250123,,,
20250124,,,
20250127,-0.2446742832757316,-0.3505243690728482,-0.018776455242282428
20250205,0.38164566951438633,0.4341459818708194,0.04744875847356471
20250206,,,
20250207,,,
20250210,0.11835412539421727,0.1441855805905078,0.0182934668386037
20250211,,,
20250212,,,
20250213,,,
20250214,,,
20250217,0.043724109578729894,0.03020904663680521,0.004275831756505431
20250218,,,
20250219,,,
20250220,,,
20250221,,,
20250224,0.1366587731314369,0.1675322879738297,0.020656371742588338
20250225,,,
20250226,,,
20250227,,,
20250228,,,
20250303,-0.13570376307405316,-0.1345711775395758,-0.02129274721011943
20250304,,,
20250305,,,
20250306,,,
20250307,,,
20250310,0.05556404257580247,0.03556561469434508,0.004588688156057539
20250311,,,
20250312,,,
20250313,,,
20250314,,,
20250317,0.1217141658099481,0.12382449575708833,0.022715077038152162
20250318,,,
20250319,,,
20250320,,,
20250321,,,
20250324,-0.09166872967126409,-0.00740444472486116,-0.010125690871918658
20250325,,,
20250326,,,
20250327,,,
20250328,,,
20250331,-0.0482226435267088,-0.1155703123599398,-0.011465826041429872
20250401,,,
20250402,,,
20250403,,,
20250407,0.008382815487924118,0.06592167690045288,0.01711375409364821
20250408,,,
20250409,,,
20250410,,,
20250411,,,
20250414,0.04133736397035277,-0.014642405299568199,0.0015301375038059527
20250415,,,
20250416,,,
20250417,,,
20250418,,,
20250421,0.038658156531520445,0.040241862464185915,0.005338102244682262
20250422,,,
20250423,,,
20250424,,,
20250425,,,
