factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate
alpha158__std_30,0.19532185221406548,0.08884600736653313,2.198431398366249,0.21641261957010363,0.12424370660037903,1.7418396914555945,0.8457300275482094
alpha158__std_60,0.1836276986877686,0.08204460373200807,2.2381447448704037,0.21074365814868254,0.12327270270489984,1.709572788820715,0.7741046831955923
alpha360__low_59,-0.15946836713395315,0.06813217797154285,-2.34057345415494,-0.13916910752284073,0.0858793824472779,-1.6205182612750837,0.01652892561983471
alpha158__amount_mean_5_ratio,0.16052613286279913,0.08078946594517172,1.9869686101371333,0.16640791180873313,0.1033500582767152,1.6101385387048677,0.9338842975206612
alpha158__amount_mean_10_ratio,0.15318977921005172,0.082782591362505,1.8505071741380217,0.16536175020679328,0.10459778925781986,1.5809296867565548,0.9008264462809917
alpha191__alpha097,0.1459674284414018,0.07491957720836324,1.9483215720163927,0.15113298326914026,0.09589758790247813,1.5759831563525153,0.9090909090909091
alpha191__alpha144,0.1608178728074196,0.0824600746431931,1.9502513610772576,0.1893326361468505,0.12066132735046164,1.5691244270579967,0.8787878787878788
alpha360__low_58,-0.1585587771013672,0.06888256685801607,-2.301870913553438,-0.13748562374729534,0.08763515004507087,-1.5688410834760516,0.013774104683195593
alpha158__std_240,0.16663342329925257,0.07970514352992268,2.0906232135030973,0.2039682096750361,0.1307942763378825,1.5594582223775793,0.30303030303030304
alpha158__ret_60,0.16791360498377897,0.06761911512166047,2.4832268905274555,0.13169472494233758,0.0845702719219929,1.55722243702624,0.790633608815427
alpha360__open_59,-0.15287313891933793,0.06711724132286254,-2.277702955399388,-0.1314912693040186,0.08572733397162466,-1.533831313913735,0.02203856749311295
alpha191__alpha081,0.15262596562832348,0.08422820750155104,1.812052875819694,0.1644674579951324,0.10734998137617588,1.5320678763679094,0.9201101928374655
alpha191__alpha150,-0.07609871192390034,0.048083330295938226,-1.5826422890331429,-0.10627419055869027,0.06949603236858588,-1.5292123440233851,0.06060606060606061
alpha101__alpha024,-0.10494281941971552,0.05116534591804599,-2.0510526712319606,-0.12811051015131536,0.0840105793814351,-1.524933063128304,0.013774104683195593
alpha191__alpha100,0.13749960205055473,0.07667575605191894,1.7932604662867693,0.14825637975260733,0.0975087843018259,1.5204412691034972,0.8705234159779615
alpha360__close_59,-0.15194231833115962,0.06691589162102866,-2.270646249349399,-0.13056724004065093,0.08593932500284492,-1.519295619744845,0.01928374655647383
alpha360__vwap_59,-0.1519750548087783,0.06689628065544607,-2.2718012618898253,-0.13020223966188108,0.08588146649857349,-1.5160691237619208,0.01652892561983471
alpha360__low_57,-0.1572931360078224,0.07000031125212205,-2.247034808763855,-0.13526415843020365,0.08985114652189641,-1.5054249574571676,0.01928374655647383
alpha360__open_58,-0.15184356096855745,0.06813465056800838,-2.2285806077040826,-0.12967164134378747,0.0876404311771371,-1.4795869851632488,0.01652892561983471
alpha158__amount_mean_20_ratio,0.1394930458917867,0.08444033274150703,1.651971769448254,0.15953348786251131,0.10828018852186765,1.4733395835406478,0.8567493112947658
alpha360__close_58,-0.1508565715793723,0.06774497339661523,-2.2268304793062272,-0.12868729874975682,0.0875409744671339,-1.4700236036105672,0.01652892561983471
alpha360__vwap_58,-0.15094799387699184,0.06769799085051773,-2.229726347570586,-0.1284967791863819,0.08751054594105441,-1.4683576454080758,0.01928374655647383
alpha360__low_56,-0.15636826971614562,0.07072555853193625,-2.210916010589542,-0.1337350481610202,0.09184459835861539,-1.4561013990048695,0.024793388429752067
alpha360__open_57,-0.1506667863989056,0.06883946505434511,-2.1886687567946983,-0.1276433894575273,0.08900267255852949,-1.4341523213652612,0.01652892561983471
alpha360__high_59,-0.1438528619288975,0.06562094827285195,-2.192178956798326,-0.12133333395478473,0.08546439338416614,-1.4196945552446167,0.02203856749311295
alpha360__low_55,-0.15563428698073264,0.07142132254528179,-2.179101162430296,-0.13244374208067622,0.09343455941926457,-1.4175027195918755,0.027548209366391185
alpha191__alpha067,0.1649017519104934,0.0696789280612984,2.3665942702996943,0.1359320215779719,0.09666132963940555,1.4062709677703111,0.9449035812672176
alpha360__vwap_57,-0.149771880025796,0.06892598225143234,-2.172937913012964,-0.12651916998271823,0.0901266562813762,-1.4037930086713113,0.02203856749311295
alpha360__close_57,-0.14974845998114097,0.06896762305077934,-2.171286371155411,-0.12691074397794094,0.0905417749607161,-1.4016816440036046,0.02203856749311295
alpha191__alpha010,-0.054932235213370165,0.061870054401498495,-0.887864666432873,-0.0978694763255181,0.0701687464120274,-1.3947730482576015,0.09366391184573003
alpha101__alpha053,-0.08738614430216243,0.053225980520657315,-1.6417949175825395,-0.08770004579681082,0.06289916489408588,-1.394295869340816,0.046831955922865015
alpha101__alpha068,-0.08697082081244828,0.05415156742738196,-1.606062851810844,-0.08641933372414566,0.062119856533082024,-1.3911708517569243,0.05785123966942149
alpha360__low_54,-0.15528444736773447,0.07195944418510983,-2.1579439519888153,-0.13150145126927573,0.09477007698734304,-1.3875840924645269,0.024793388429752067
alpha101__alpha073,-0.08588065269545661,0.05296584818544962,-1.6214344834951422,-0.08642913704363807,0.06262568866473064,-1.3800908043716729,0.049586776859504134
alpha101__alpha063,-0.07909355580384829,0.05029215872770577,-1.5726816626043125,-0.08058808958511499,0.05845447221613629,-1.3786471168046701,0.05234159779614325
alpha101__alpha088,-0.08578761236512236,0.05397066529922342,-1.5895229730724991,-0.08537194151537546,0.062143755424191906,-1.3737814995670679,0.06060606060606061
alpha101__alpha083,-0.08621468876599073,0.05553665606241768,-1.5523925075556222,-0.0851951652457458,0.06203184480030657,-1.3734101495773146,0.06611570247933884
alpha360__open_56,-0.14954078749969157,0.06971825192366507,-2.1449302495912357,-0.12579911471967023,0.09175643417923468,-1.3710113720628838,0.024793388429752067
alpha101__alpha058,-0.0853637710536557,0.05200665019790396,-1.641401065610185,-0.08709639358257824,0.063549548597435,-1.370527336618936,0.0440771349862259
alpha360__high_58,-0.14272104981313624,0.06656013308358871,-2.144242254352193,-0.11950496818105469,0.08724630659208937,-1.3697424320755167,0.01928374655647383
alpha101__alpha093,-0.08400535908744265,0.0524674403251303,-1.6010950518431648,-0.0849304498489495,0.06200982413766922,-1.369628942349421,0.05509641873278237
alpha360__close_56,-0.14879261756104561,0.06956320463209228,-2.138955764732001,-0.1254974076430702,0.09192362243266325,-1.3652356632812284,0.030303030303030304
alpha101__alpha078,-0.08328912535498477,0.05110421771616988,-1.6297896548885291,-0.08522522300633949,0.0626114691785685,-1.3611759015473084,0.05509641873278237
alpha191__alpha123,0.030563441424222217,0.053093850667160325,0.5756493650426895,0.05345955037973547,0.03929920782167382,1.3603213230738993,0.011019283746556474
alpha360__vwap_56,-0.14876862796026563,0.06970517672447,-2.1342550862228915,-0.12503757223252604,0.09212445688785544,-1.3572679444366902,0.030303030303030304
alpha158__price_range_position_60,0.1489517975349466,0.07143735786710044,2.0850686809001435,0.13141240230651055,0.09697386606780758,1.3551321364729576,0.7933884297520661
alpha360__low_53,-0.15502925386679464,0.07251925827620466,-2.1377666781468383,-0.1305584712470142,0.09647566526874796,-1.3532787867626856,0.024793388429752067
alpha360__open_55,-0.14888025718238296,0.06977478410730538,-2.1337258020522527,-0.12473408129606033,0.09259600217431715,-1.347078473876674,0.03305785123966942
alpha101__alpha098,-0.08016365896329697,0.04988276017347541,-1.6070413642812629,-0.08247553619340389,0.06144842029743778,-1.3421913174364042,0.05234159779614325
alpha158__kbar_body_ratio,0.12405588380354629,0.06358022448424222,1.951170899597758,0.11235277862444654,0.08497988729011306,1.3221102334589487,0.928374655647383
alpha191__alpha185,-0.10498077058169508,0.06346271960800672,-1.654211657334179,-0.1123815678057466,0.08511463856931804,-1.3203553430379915,0.03581267217630854
alpha360__close_55,-0.14798679694286976,0.07042744936835299,-2.1012658880894888,-0.12418338843319755,0.09420153641656637,-1.3182734927384745,0.030303030303030304
alpha360__low_52,-0.1549323931189335,0.07330578518613787,-2.1135084049032358,-0.12960891966297125,0.09844111127519709,-1.3166137397681643,0.03305785123966942
alpha360__vwap_55,-0.14797098609723203,0.07043916467124603,-2.1006919486885294,-0.12368048521333418,0.09408476281566129,-1.3145644577502873,0.027548209366391185
alpha360__high_57,-0.14155386232049824,0.06780999757802271,-2.0875072611177323,-0.11765304567752549,0.08979160132508637,-1.3102900932969002,0.02203856749311295
alpha360__low_51,-0.15502650716163283,0.07332971548026368,-2.114102122806646,-0.12912385728906361,0.09905826434925702,-1.3035142311175787,0.03305785123966942
alpha360__open_54,-0.14826360973654726,0.0704794185278568,-2.1036440542985817,-0.12341111975366022,0.09471954411195754,-1.3029108291293032,0.03305785123966942
alpha360__low_50,-0.15524040271973424,0.07348026011542463,-2.1126817253488044,-0.12906830950437811,0.09978373288835829,-1.2934804678913394,0.03305785123966942
alpha191__alpha077,-0.07176040628330392,0.05251702785036052,-1.3664216963643592,-0.08213537737928311,0.0636956111899276,-1.28949822201049,0.0743801652892562
alpha191__alpha118,0.13320948741911917,0.06808946885507935,1.9563889931736775,0.11685727107855473,0.09081996760029017,1.2866913980068562,0.8842975206611571
alpha360__close_54,-0.14764839915058792,0.07117862437786789,-2.0743362272184815,-0.12309743899792107,0.09606428566732268,-1.2814069052073742,0.03305785123966942
alpha360__vwap_54,-0.1476216403673809,0.07111845884585144,-2.0757148392001765,-0.12266639944225391,0.09589616481992702,-1.279158553135006,0.030303030303030304
alpha360__low_49,-0.1553492102164374,0.07369285588808297,-2.108063371195243,-0.12866526052290533,0.10078905925930814,-1.2765796354133818,0.030303030303030304
alpha360__open_53,-0.14805438765320197,0.07125434205044175,-2.0778296927981263,-0.12246588278301845,0.09673878758154296,-1.2659439491092406,0.03305785123966942
alpha360__high_56,-0.14043014124944064,0.06869799715376938,-2.044166454156013,-0.11611880604095458,0.09200291218491075,-1.2621209838181517,0.030303030303030304
alpha191__alpha110,0.13744418794103655,0.06421439963664484,2.140395125061671,0.11806250332630133,0.09411780531995065,1.2544119885174905,0.8925619834710744
alpha360__close_53,-0.14744596716386033,0.07180078785859441,-2.053542468840909,-0.12211424501958865,0.09779083603488214,-1.2487289195076552,0.03581267217630854
alpha360__low_48,-0.15528051003801877,0.0744928976144508,-2.084500872038787,-0.1279887855553031,0.10252756335526796,-1.2483353877416314,0.027548209366391185
alpha360__vwap_53,-0.14736129006811635,0.07157745769138418,-2.0587667517262815,-0.12164062227257286,0.09751150347155225,-1.2474489464523533,0.03305785123966942
alpha360__open_52,-0.1479323760105919,0.07197739408444277,-2.0552616261300027,-0.1216039003683101,0.09842143214573133,-1.2355428865153353,0.03581267217630854
alpha360__low_47,-0.15535549827684633,0.07555258264161144,-2.0562566208197697,-0.1275947238513982,0.10383258987399813,-1.2288504409476413,0.027548209366391185
alpha360__high_55,-0.13957285368985398,0.0692658743987033,-2.015030560163792,-0.11480089577257603,0.09391903516245968,-1.222338960084026,0.03581267217630854
alpha191__alpha094,0.12346974240280882,0.06575024541514092,1.8778597954004943,0.10098813905553786,0.08267240095678004,1.221545980118964,0.8622589531680441
alpha360__close_52,-0.14739900871125658,0.07259490637630227,-2.0304318315006906,-0.12139964722226779,0.09951637042553295,-1.2198962512716425,0.03581267217630854
alpha360__vwap_52,-0.14720035043894367,0.07254096945203453,-2.029202966969932,-0.12076961789041611,0.0994398167825895,-1.214499601849238,0.03305785123966942
alpha360__low_46,-0.15546087591532154,0.0764121991615689,-2.03450335968749,-0.12696694205369594,0.10454309968438924,-1.2144937584307642,0.03581267217630854
alpha360__close_51,-0.14750544828230253,0.07251229172095365,-2.034213024875041,-0.12113544006476752,0.09983321195573344,-1.2133781703675888,0.03305785123966942
alpha360__open_51,-0.14787849109636608,0.07253277311084495,-2.0387817086543407,-0.12085141108646763,0.09965069814889384,-1.212750270007106,0.03581267217630854
alpha360__close_50,-0.14766439747884919,0.072908596581642,-2.0253358918175954,-0.12103856940201685,0.10064728861559745,-1.2026013921179723,0.03305785123966942
alpha360__vwap_51,-0.14721302454793397,0.07268718001199835,-2.0252955820219434,-0.12029902324009537,0.10007204754779633,-1.202124131442781,0.03581267217630854
alpha360__open_50,-0.14790162636717216,0.07285609981826086,-2.030051385348817,-0.12059572823027033,0.10043380979236706,-1.2007483185153012,0.030303030303030304
alpha158__kbar_upper_shadow_ratio,0.10875450745554519,0.06348142107058037,1.7131706509000322,0.10227504250397833,0.08531406912371878,1.198806287807741,0.9366391184573003
alpha360__vwap_50,-0.14728943835786534,0.07294887374842812,-2.019077619564196,-0.12018107000232993,0.10080625956537106,-1.192198485694181,0.03305785123966942
alpha360__low_45,-0.1554256974917328,0.07749942787751506,-2.005507675971199,-0.12595380259132366,0.10585184267893645,-1.1899065656642303,0.03856749311294766
alpha360__open_49,-0.14798184293096983,0.07325340740785147,-2.020135965922437,-0.12034978250813089,0.10133444069931448,-1.1876493488057023,0.03305785123966942
alpha360__high_54,-0.13909467571496692,0.07001059131887007,-1.9867661891533905,-0.11367179978734485,0.09615807354217279,-1.1821347454251039,0.030303030303030304
alpha360__low_0,-0.1328193041380122,0.07358508525270657,-1.804975881754882,-0.1177092725277517,0.09968828958454004,-1.180773318694861,0.03856749311294766
alpha360__close_49,-0.14745538216225948,0.07364560807502278,-2.0022291351311363,-0.12026346881186642,0.10271938956636177,-1.1707961789840107,0.030303030303030304
alpha191__alpha190,-0.07315548146854593,0.04960145578010359,-1.4748656126720068,-0.07749236110023625,0.0662849077580252,-1.1690800171756164,0.07162534435261708
alpha360__vwap_49,-0.14720356733000672,0.07359058242865284,-2.0003044203750227,-0.11954951493359096,0.10250128085635511,-1.1663221565116555,0.030303030303030304
alpha360__open_48,-0.14784684733360404,0.0738503073151318,-2.001980123152588,-0.11962780241475028,0.10300128842515298,-1.1614204467129472,0.030303030303030304
alpha360__low_44,-0.15529546183398432,0.07829950750716108,-1.9833517065197552,-0.124523758094139,0.10739765494885065,-1.159464405004419,0.03305785123966942
alpha360__high_53,-0.13878795115802295,0.07041659496824976,-1.9709551593711858,-0.1125479884128052,0.0977409264109418,-1.151492957408738,0.03581267217630854
alpha360__close_48,-0.1472179259950962,0.07488074008408675,-1.9660319306376908,-0.11925616878634918,0.10439974417672972,-1.142303266418644,0.03305785123966942
alpha360__vwap_48,-0.14698515921039407,0.07452093003751774,-1.9724010306419155,-0.1184598645779336,0.10407983305024229,-1.1381634761150092,0.03305785123966942
alpha191__alpha079,0.1418945929883046,0.06976159760823099,2.033992882232428,0.11357310770607724,0.09982405988376485,1.1377328054811815,0.9256198347107438
alpha158__ma_60_ratio,0.17960448393875583,0.07866355278596554,2.2831982230377887,0.1299866612428827,0.11447109015419027,1.1355413936199372,0.7851239669421488
alpha360__open_47,-0.14764442440157508,0.07509036578497104,-1.9662232679005722,-0.11880816312618957,0.10475967657177537,-1.13410204206567,0.03305785123966942
alpha360__low_43,-0.1553153478771009,0.0790484286734215,-1.9648125899980435,-0.12325352813697242,0.10911025663256196,-1.1296236663803214,0.03305785123966942
alpha191__alpha069,0.1094250732819123,0.0638059893729895,1.7149655441003848,0.10327777157653772,0.09172459171810102,1.125955097123172,0.8815426997245179
alpha360__high_52,-0.1385163701328409,0.07125303652389085,-1.9440065559366992,-0.11157726093092027,0.09956099544200885,-1.1206925004673192,0.03305785123966942
alpha360__close_47,-0.14702864397499585,0.07610596154963571,-1.931893914501099,-0.11820324820069517,0.10573300163493313,-1.1179409112853749,0.03856749311294766
alpha360__open_46,-0.14759285871529754,0.07603284505462955,-1.941172378979797,-0.11796357413895638,0.10563746788647722,-1.1166830907545544,0.03581267217630854
alpha191__alpha061,0.08989322180410701,0.049759311159464595,1.8065608166484566,0.08151156003158763,0.0730158613755611,1.1163541523166924,0.6418732782369146
alpha360__vwap_47,-0.14685984374712086,0.07590771716895647,-1.934715589196789,-0.11761259073510205,0.10558002789818587,-1.1139662782483781,0.03581267217630854
alpha360__low_42,-0.1553198658076386,0.07974051579509725,-1.947816166711932,-0.12231745122092028,0.11024890167953909,-1.1094663924767332,0.03856749311294766
alpha191__alpha052,0.1511596633306239,0.07324154313806759,2.0638514271289026,0.11897824634898847,0.1072846686329065,1.1089957946935887,0.8622589531680441
alpha360__high_51,-0.13839392738452527,0.07159687117968806,-1.9329605484741832,-0.11103497520625483,0.1003891920450769,-1.1060451124698538,0.03581267217630854
alpha191__alpha124,0.10787754788136013,0.06081957939090354,1.7737305808710475,0.06724901916178186,0.06090009853153463,1.1042514016124243,0.8622589531680441
alpha360__close_46,-0.14696645413594595,0.07712226148179135,-1.9056294682261732,-0.11711898907410427,0.10617064599468301,-1.1031202454958176,0.04132231404958678
alpha360__vwap_46,-0.14689007509772867,0.07682381035293358,-1.9120383956862608,-0.11667113151162728,0.10611017138319633,-1.0995282543677372,0.03856749311294766
alpha360__high_50,-0.13832380197362237,0.07190927657193698,-1.9235877284239578,-0.11071086983769293,0.10118893118614773,-1.0941005951928535,0.03305785123966942
alpha360__open_45,-0.1473228827799388,0.07717367821155541,-1.9089783744152262,-0.11663080000989608,0.10666884076143396,-1.0933914644365748,0.04132231404958678
alpha360__low_41,-0.1553112164864683,0.0803249475875926,-1.9335364808934963,-0.12128406795315003,0.11165235949013225,-1.0862651582734266,0.03856749311294766
alpha360__high_0,0.10920392380160257,0.07811662963423296,1.3979600030483939,0.12030015074476144,0.11118159477846314,1.0820149772493157,0.9035812672176309
alpha360__close_45,-0.14677676387445676,0.07818085812150267,-1.8774002665249288,-0.11586516090562872,0.10752311209192197,-1.077583773864126,0.0440771349862259
alpha191__alpha050,0.10509888065095088,0.057523769314075206,1.8270513546690474,0.09065435560609507,0.08414906445494488,1.077306755497362,0.9008264462809917
alpha191__alpha051,0.10509889212375725,0.057523770232421514,1.8270515249454473,0.09065448984942587,0.08414921334966056,1.0773064445978155,0.9008264462809917
alpha360__low_40,-0.15577713399263168,0.08035713103696909,-1.9385601748395531,-0.12115907539255186,0.11256156542573827,-1.0763805117163703,0.03581267217630854
alpha191__alpha049,-0.1050167906203787,0.05752921398408758,-1.8254515114603522,-0.09055729624286225,0.08415723707025052,-1.076048827117141,0.030303030303030304
alpha360__vwap_45,-0.1466266547928367,0.07780469564763481,-1.8845476300927348,-0.11536549461178379,0.10729215067746525,-1.0752463612980236,0.0440771349862259
alpha360__open_44,-0.14719073546002814,0.07825649620579563,-1.88087561539878,-0.11539239967413464,0.10798225098523533,-1.0686237656771254,0.046831955922865015
alpha360__high_49,-0.1381238972781834,0.0728208783283216,-1.8967623084060503,-0.10995194933479363,0.10300686263846044,-1.0674235339125846,0.03581267217630854
alpha360__low_39,-0.1561288578030876,0.0806380960161319,-1.9361674632279706,-0.12065393707058106,0.11371158111193759,-1.0610523210631415,0.04132231404958678
alpha360__low_38,-0.15665938342990082,0.08059871096298075,-1.9436958923804002,-0.12061474736755912,0.11408899545148922,-1.0571987849506892,0.04132231404958678
alpha191__alpha025,-0.13576197668405368,0.0704156099342548,-1.9280096673281828,-0.0980378194309588,0.09336420415921695,-1.0500578922492798,0.01652892561983471
alpha360__close_44,-0.146590387229631,0.07891239346763647,-1.8576345335381395,-0.11428058764354428,0.10913317456587239,-1.047166346055158,0.046831955922865015
alpha360__vwap_44,-0.14647055784646057,0.07864194522785682,-1.8624991716834753,-0.11382124375266552,0.10894946463718996,-1.0447159527740586,0.04132231404958678
alpha360__low_37,-0.15703295244212398,0.08107441653649317,-1.9368989522291586,-0.12035119645508024,0.11537607619285781,-1.0431209001587662,0.0440771349862259
alpha360__open_43,-0.1472677815932872,0.07895383946581916,-1.865239012943033,-0.11416229190921012,0.1094505288848686,-1.043049248572365,0.0440771349862259
alpha191__alpha103,-0.08187816149013243,0.05243881668810287,-1.5614036826408526,-0.07580599833935149,0.07275231241157949,-1.0419737301337788,0.027548209366391185
alpha360__high_48,-0.13779978844893062,0.07387271848828371,-1.865367774042129,-0.10872766773822508,0.10452027057453371,-1.0402543654026524,0.03581267217630854
alpha158__price_range_position_30,0.12450493191238558,0.06927006597658181,1.7973843413759283,0.10651439079202452,0.10241902242997898,1.0399864035496476,0.8484848484848485
alpha191__alpha121,-0.0853354067013058,0.05837584834152506,-1.461827264625863,-0.08636030899163298,0.08350758769829991,-1.0341612226141594,0.0440771349862259
alpha191__alpha151,0.10649397135910797,0.07131974898125885,1.49319049604468,0.10167785482942608,0.09832619601136891,1.0340871400910256,0.8347107438016529
alpha191__alpha084,0.11057979729003717,0.06949158945624617,1.591268787421552,0.09088242282779184,0.08807455540920336,1.031880574424053,0.8622589531680441
alpha360__low_36,-0.15748274602020515,0.08192627676414996,-1.9222495179851489,-0.12024375894461387,0.11731293730701513,-1.0249829362803236,0.0440771349862259
alpha191__alpha083,-0.049182743178153014,0.03984048040251369,-1.2344917200107328,-0.04988927016189625,0.04872608225199898,-1.023871976898975,0.11019283746556474
alpha360__open_42,-0.14730273230583424,0.07976943237728969,-1.846606248984307,-0.11314959774361771,0.11083705392735985,-1.0208643565875855,0.0440771349862259
alpha360__close_43,-0.14642568914976595,0.07960740319160135,-1.8393476395322739,-0.1128954282762038,0.11066148058028753,-1.0201872203787792,0.046831955922865015
alpha360__vwap_43,-0.1463804226452084,0.0795427457756038,-1.8402736945762321,-0.11243772616992102,0.1106554384590648,-1.0161066436107933,0.05234159779614325
alpha360__high_47,-0.13749803803729158,0.07557860020809773,-1.819272091024512,-0.10747798725145254,0.10631954380766803,-1.0108958654476559,0.03856749311294766
_root__risk_adjusted_momentum,0.13354064019906392,0.07291260362529302,1.8315165493931058,0.10455496716016999,0.10396716555966831,1.0056537234360239,0.8677685950413223
alpha360__low_35,-0.1578003701972993,0.0829738743273796,-1.901807906120982,-0.11960731125527803,0.11900352469367047,-1.0050736863732548,0.04132231404958678
alpha360__open_41,-0.1471501290682113,0.08051524892482467,-1.827605714857842,-0.11209064587355523,0.11227231996034373,-0.9983818443686505,0.04132231404958678
alpha360__close_42,-0.14624990215969066,0.08042133403532349,-1.8185460849909958,-0.11176872894309989,0.11211303838643631,-0.9969289081065698,0.0440771349862259
alpha360__vwap_42,-0.14626386317264917,0.0802885702229305,-1.821727087261993,-0.11143883466618716,0.11190776265512335,-0.9958096920373493,0.04132231404958678
alpha360__high_46,-0.13738682103733477,0.07658100233896874,-1.7940065661353273,-0.10632045800974851,0.10686130126853724,-0.9949388295634768,0.049586776859504134
alpha158__kbar_lower_shadow_ratio,0.09297731888234824,0.06184925418995219,1.503289248998786,0.08009485138122122,0.08076224808338174,0.9917362787936329,0.8925619834710744
alpha360__low_34,-0.15786507743565806,0.0833911612720756,-1.8930672630951935,-0.11896513474862695,0.11998511789824338,-0.9914990861576561,0.04132231404958678
alpha191__alpha112,0.10817939175826162,0.06034407213295439,1.7927095062446734,0.08806797525623955,0.08902775165215572,0.9892193571318508,0.8925619834710744
alpha360__open_40,-0.14741586819464755,0.08061491279338745,-1.8286426553914172,-0.11153091222342329,0.11321178257164834,-0.985152867395571,0.046831955922865015
alpha191__alpha128,0.09622558629701923,0.05602625172950368,1.71750890567513,0.0805339415649894,0.08186804324550384,0.9837042437118746,0.8953168044077136
